,p1_len,p2_len,p1_len_bin,p2_len_bin,pair_len,pair_bin,y_hat,label,model_name,tp,fp,tn,fn,t,f
55122,215,597,250,600,597,600,0.0564278662204742,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55123,784,365,800,400,784,800,0.0593958832323551,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55124,894,1484,900,1500,1484,1500,0.0747930854558944,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55125,522,800,550,800,800,800,0.7088843584060669,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55126,589,31,600,50,589,600,0.599798858165741,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55127,522,565,550,600,565,600,0.7183185815811157,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55128,166,839,200,850,839,850,0.3522740602493286,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55129,196,477,200,500,477,500,0.5829836130142212,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55130,179,1025,200,1050,1025,1050,0.0268891621381044,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55131,144,225,150,250,225,250,0.4575827419757843,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55132,93,1484,100,1500,1484,1500,0.203165590763092,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55133,631,176,650,200,631,650,0.6683317422866821,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55134,504,829,550,850,829,850,0.3475348353385925,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55135,91,800,100,800,800,800,0.8537653088569641,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55136,662,1187,700,1200,1187,1200,0.127565711736679,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55137,200,270,200,300,270,300,0.8997076749801636,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55138,620,496,650,500,620,650,0.504198431968689,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55139,240,282,250,300,282,300,0.9817594289779664,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55140,557,148,600,150,557,600,0.8359774947166443,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55141,653,201,700,250,653,700,0.3619263172149658,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55142,759,860,800,900,860,900,0.6577672362327576,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55143,1276,292,1300,300,1276,1300,0.112817145884037,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55144,646,1098,650,1100,1098,1100,0.3508884608745575,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55145,781,211,800,250,781,800,0.4826515913009643,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55146,935,198,950,200,935,950,0.5839354991912842,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55147,175,543,200,550,543,550,0.4488273859024048,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55148,85,565,100,600,565,600,0.7634895443916321,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55149,672,968,700,1000,968,1000,0.6455599665641785,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55150,797,216,800,250,797,800,0.4125741720199585,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55151,247,553,250,600,553,600,0.2641262710094452,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55152,781,410,800,450,781,800,0.37305748462677,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55153,562,816,600,850,816,850,0.1537284702062606,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55154,792,1290,800,1300,1290,1300,0.4391518235206604,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55155,502,404,550,450,502,550,0.2777377665042877,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55156,895,941,900,950,941,950,0.6370436549186707,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55157,1586,598,1600,600,1586,1600,0.2986249923706054,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55158,344,164,350,200,344,350,0.2662903666496277,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55159,430,400,450,400,430,450,0.2225329726934433,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55160,426,382,450,400,426,450,0.2462410777807235,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55161,86,96,100,100,96,100,0.0982819721102714,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55162,333,262,350,300,333,350,0.5522277355194092,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55163,423,785,450,800,785,800,0.4248709082603454,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55164,580,773,600,800,773,800,0.5046369433403015,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55165,310,739,350,750,739,750,0.0748023614287376,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55166,557,424,600,450,557,600,0.6912720203399658,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55167,419,711,450,750,711,750,0.4512867331504822,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55168,427,942,450,950,942,950,0.5375289916992188,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55169,179,669,200,700,669,700,0.0694450885057449,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55170,167,707,200,750,707,750,0.2399420142173767,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55171,405,466,450,500,466,500,0.1885978430509567,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55172,1093,473,1100,500,1093,1100,0.4220708608627319,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55173,380,172,400,200,380,400,0.1375801861286163,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55174,557,95,600,100,557,600,0.4535645842552185,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55175,298,323,300,350,323,350,0.5269559025764465,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55176,466,154,500,200,466,500,0.0312684476375579,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55177,299,377,300,400,377,400,0.2551703751087188,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55178,2210,117,2250,150,2210,2250,0.4807077646255493,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55179,200,268,200,300,268,300,0.6976490616798401,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55180,1227,938,1250,950,1227,1250,0.6416060328483582,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55181,128,290,150,300,290,300,0.2914161384105682,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55182,618,83,650,100,618,650,0.5058949589729309,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55183,435,804,450,850,804,850,0.5679054856300354,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55184,345,139,350,150,345,350,0.0184944067150354,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55185,297,852,300,900,852,900,0.6593506336212158,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55186,906,539,950,550,906,950,0.5235431790351868,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55187,1017,539,1050,550,1017,1050,0.0784436166286468,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55188,86,622,100,650,622,650,0.3780538439750671,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55189,482,998,500,1000,998,1000,0.0248482506722211,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55190,102,759,150,800,759,800,0.7254593372344971,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55191,502,62,550,100,502,550,0.2194043844938278,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55192,1599,389,1600,400,1599,1600,0.0674589052796363,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55193,365,356,400,400,365,400,0.5007355809211731,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55194,215,669,250,700,669,700,0.6040323376655579,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55195,392,564,400,600,564,600,0.317480981349945,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55196,1094,422,1100,450,1094,1100,0.4842402935028076,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55197,2136,553,2150,600,2136,2150,0.5568314790725708,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55198,3000,277,3000,300,3000,3000,0.2617352306842804,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55199,620,824,650,850,824,850,0.4408596158027649,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55200,86,103,100,150,103,150,0.4247523844242096,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55201,972,941,1000,950,972,1000,0.8105626702308655,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55202,1032,341,1050,350,1032,1050,0.0379421152174472,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55203,86,895,100,900,895,900,0.4132600426673889,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55204,1426,411,1450,450,1426,1450,0.5313827395439148,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55205,496,1944,500,1950,1944,1950,0.5785332918167114,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55206,462,475,500,500,475,500,0.072448655962944,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55207,800,941,800,950,941,950,0.6382562518119812,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55208,419,399,450,400,419,450,0.3344037234783172,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55209,546,1140,550,1150,1140,1150,0.6309866905212402,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55210,1304,513,1350,550,1304,1350,0.6983569860458374,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55211,297,360,300,400,360,400,0.5785794854164124,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55212,120,194,150,200,194,200,0.0238924603909254,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55213,633,224,650,250,633,650,0.0968660116195678,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55214,225,381,250,400,381,400,0.3907205760478973,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55215,499,103,500,150,499,500,0.9441719651222228,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55216,1041,683,1050,700,1041,1050,0.5692502856254578,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55217,1032,765,1050,800,1032,1050,0.4204795658588409,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55218,179,325,200,350,325,350,0.7829391360282898,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55219,266,247,300,250,266,300,0.3022853434085846,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55220,1382,130,1400,150,1382,1400,0.6266303658485413,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55221,177,765,200,800,765,800,0.3800697922706604,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55222,631,406,650,450,631,650,0.3852919936180115,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55223,265,139,300,150,265,300,0.8854874968528748,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55224,305,404,350,450,404,450,0.6795787811279297,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55225,857,156,900,200,857,900,0.4865915775299072,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55226,3000,326,3000,350,3000,3000,0.4045282006263733,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55227,822,365,850,400,822,850,0.1972485780715942,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55228,800,128,800,150,800,800,0.5047611594200134,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55229,353,736,400,750,736,750,0.1816310733556747,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55230,810,514,850,550,810,850,0.4661892354488373,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55231,406,259,450,300,406,450,0.1137381345033645,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55232,907,3000,950,3000,3000,3000,0.2449248135089874,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55233,435,501,450,550,501,550,0.136662870645523,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55234,1103,2313,1150,2350,2313,2350,0.518231987953186,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55235,423,393,450,400,423,450,0.466430127620697,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55236,1382,445,1400,450,1382,1400,0.6843956708908081,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55237,502,526,550,550,526,550,0.4180155098438263,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55238,566,334,600,350,566,600,0.1332802921533584,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55239,557,501,600,550,557,600,0.5326038002967834,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55240,577,396,600,400,577,600,0.2111096233129501,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55241,559,913,600,950,913,950,0.4862786829471588,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55242,380,741,400,750,741,750,0.3023598194122314,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55243,325,431,350,450,431,450,0.1756776571273803,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55244,1058,294,1100,300,1058,1100,0.4942379593849182,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55245,352,218,400,250,352,400,0.0925080999732017,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55246,95,377,100,400,377,400,0.5678877830505371,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55247,878,393,900,400,878,900,0.4855308532714844,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55248,1446,144,1450,150,1446,1450,0.5172791481018066,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55249,719,449,750,450,719,750,0.6677247881889343,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55250,484,71,500,100,484,500,0.586598813533783,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55251,546,427,550,450,546,550,0.4037018418312073,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55252,480,139,500,150,480,500,0.7461468577384949,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55253,222,1871,250,1900,1871,1900,0.3980952799320221,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55254,349,166,350,200,349,350,0.2469658553600311,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55255,96,464,100,500,464,500,0.7501698136329651,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55256,392,505,400,550,505,550,0.5162876844406128,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55257,564,374,600,400,564,600,0.4237519204616546,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55258,115,128,150,150,128,150,0.9816405177116394,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55259,85,938,100,950,938,950,0.8468169569969177,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55260,926,238,950,250,926,950,0.0571244359016418,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55261,669,290,700,300,669,700,0.0387564785778522,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55262,546,526,550,550,546,550,0.2725690305233001,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55263,637,104,650,150,637,650,0.5496346950531006,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55264,1812,396,1850,400,1812,1850,0.5112972855567932,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55265,258,204,300,250,258,300,0.4371691644191742,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55266,2210,406,2250,450,2210,2250,0.4976388216018677,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55267,352,351,400,400,352,400,0.550988495349884,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55268,184,1093,200,1100,1093,1100,0.4600694477558136,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55269,352,399,400,400,399,400,0.162439614534378,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55270,374,1461,400,1500,1461,1500,0.4146699607372284,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55271,190,476,200,500,476,500,0.6453433632850647,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55272,798,577,800,600,798,800,0.630821704864502,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55273,158,758,200,800,758,800,0.5463539958000183,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55274,268,165,300,200,268,300,0.5489866137504578,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55275,766,363,800,400,766,800,0.0685850456357002,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55276,562,217,600,250,562,600,0.1307614296674728,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55277,288,1208,300,1250,1208,1250,0.0705498531460762,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55278,972,522,1000,550,972,1000,0.9170711040496826,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55279,403,735,450,750,735,750,0.4904635548591614,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55280,86,501,100,550,501,550,0.6571009159088135,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55281,559,427,600,450,559,600,0.4169394075870514,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55282,79,235,100,250,235,250,0.7957140803337097,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55283,403,606,450,650,606,650,0.5735959410667419,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55284,3000,188,3000,200,3000,3000,0.5367752909660339,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55285,1098,464,1100,500,1098,1100,0.6115937829017639,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55286,804,392,850,400,804,850,0.5507803559303284,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55287,102,860,150,900,860,900,0.0735095888376236,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55288,331,290,350,300,331,350,0.7128151059150696,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55289,144,172,150,200,172,200,0.0215355101972818,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55290,565,1944,600,1950,1944,1950,0.53873610496521,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55291,158,184,200,200,184,200,0.5410605072975159,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55292,816,93,850,100,816,850,0.0607363283634185,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55293,499,142,500,150,499,500,0.5751858949661255,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55294,373,504,400,550,504,550,0.2444694638252258,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55295,1430,255,1450,300,1430,1450,0.5853793025016785,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55296,91,513,100,550,513,550,0.8293229341506958,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55297,520,1298,550,1300,1298,1300,0.3002544045448303,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55298,866,327,900,350,866,900,0.5290727615356445,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55299,190,311,200,350,311,350,0.2755464017391205,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55300,155,252,200,300,252,300,0.5014749765396118,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55301,499,480,500,500,499,500,0.5978475213050842,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55302,974,811,1000,850,974,1000,0.694041907787323,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55303,149,288,150,300,288,300,0.016667328774929,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55304,580,352,600,400,580,600,0.6056129932403564,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55305,2012,599,2050,600,2012,2050,0.7613521814346313,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55306,846,1453,850,1500,1453,1500,0.5551789402961731,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55307,972,895,1000,900,972,1000,0.525270938873291,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55308,1154,337,1200,350,1154,1200,0.072150707244873,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55309,117,146,150,150,146,150,0.8750659823417664,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55310,211,424,250,450,424,450,0.6234352588653564,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55311,391,471,400,500,471,500,0.2735146284103393,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55312,395,683,400,700,683,700,0.2194030284881591,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55313,500,501,500,550,501,550,0.0188674926757812,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55314,159,165,200,200,165,200,0.3994449079036712,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55315,146,270,150,300,270,300,0.5268811583518982,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55316,453,495,500,500,495,500,0.6550807952880859,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55317,1140,600,1150,600,1140,1150,0.1560446321964264,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55318,715,2177,750,2200,2177,2200,0.3471138477325439,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55319,550,942,550,950,942,950,0.6041629314422607,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55320,199,396,200,400,396,400,0.8465519547462463,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55321,437,400,450,400,437,450,0.681021511554718,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55322,1529,1378,1550,1400,1529,1550,0.5517690777778625,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55323,536,2136,550,2150,2136,2150,0.7787907123565674,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55324,359,2541,400,2550,2541,2550,0.6052771210670471,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55325,810,417,850,450,810,850,0.0472457110881805,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55326,74,1944,100,1950,1944,1950,0.5853444933891296,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55327,445,773,450,800,773,800,0.4580150544643402,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55328,345,643,350,650,643,650,0.1381794512271881,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55329,190,478,200,500,478,500,0.5463876724243164,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55330,630,1584,650,1600,1584,1600,0.5574277639389038,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55331,649,669,650,700,669,700,0.4681299030780792,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55332,824,1484,850,1500,1484,1500,0.5810397267341614,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55333,1086,442,1100,450,1086,1100,0.3295722007751465,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55334,890,1298,900,1300,1298,1300,0.5043525099754333,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55335,142,155,150,200,155,200,0.4171551465988159,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55336,797,759,800,800,797,800,0.5377120971679688,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55337,224,172,250,200,224,250,0.0864999294281005,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55338,797,456,800,500,797,800,0.2808423936367035,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55339,1937,308,1950,350,1937,1950,0.2425393611192703,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55340,502,131,550,150,502,550,0.1593860983848571,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55341,449,523,450,550,523,550,0.027815667912364,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55342,550,559,550,600,559,600,0.3883266746997833,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55343,465,171,500,200,465,500,0.6010457277297974,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55344,1156,380,1200,400,1156,1200,0.4600206017494201,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55345,923,931,950,950,931,950,0.3678220808506012,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55346,453,559,500,600,559,600,0.4266572892665863,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55347,311,540,350,550,540,550,0.5682829022407532,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55348,134,844,150,850,844,850,0.0948272794485092,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55349,1032,322,1050,350,1032,1050,0.9295189380645752,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55350,3000,1156,3000,1200,3000,3000,0.5657978057861328,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55351,709,465,750,500,709,750,0.3604096472263336,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55352,791,155,800,200,791,800,0.4718833565711975,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55353,1304,1031,1350,1050,1304,1350,0.2597071230411529,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55354,923,1651,950,1700,1651,1700,0.5330776572227478,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55355,386,254,400,300,386,400,0.207166314125061,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55356,350,1508,350,1550,1508,1550,0.3392405807971954,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55357,110,683,150,700,683,700,0.4373188316822052,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55358,355,847,400,850,847,850,0.0749260708689689,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55359,393,400,400,400,400,400,0.22162427008152,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55360,299,389,300,400,389,400,0.1590659469366073,0.0,squeezeprot_sp_nonstrict,0,0,1,0,1,0
55361,453,600,500,600,600,600,0.4725461602210998,1.0,squeezeprot_sp_nonstrict,0,0,0,1,0,1
55362,312,128,350,150,312,350,0.911570966243744,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
55363,1135,322,1150,350,1135,1150,0.5888393521308899,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55364,422,606,450,650,606,650,0.7040062546730042,0.0,squeezeprot_sp_nonstrict,0,1,0,0,0,1
55365,392,586,400,600,586,600,0.6444151997566223,1.0,squeezeprot_sp_nonstrict,1,0,0,0,1,0
